gene_accession_id,MGI:1920484
gene_symbol,Snorc
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,UCDLA_CSD_012_001
pvalue,0.8559221
parameter_name,Coat - hair distribution - head
analysis_id,039kx8lo4t908nm
