gene_accession_id,MGI:1913692
gene_symbol,Spc25
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_CSD_006_001
pvalue,0.5618739
parameter_name,Coat - color - head
analysis_id,2910y22w6i8208a
