gene_accession_id,MGI:1927580
mouse_strain,C57BL
pvalue,0.7216687
parameter_name,Hematocrit
mouse_life_stage,Early adult
analysis_id,189g6uxo468hfpx
parameter_id,IMPC_HEM_004_001
gene_symbol,Bloc1s6
