gene_accession_id,MGI:1927753
gene_symbol,Inpp5e
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_088_001
pvalue,0.6192319
parameter_name,Left vitreous humour thickness
analysis_id,11drj0z04pq993a
