gene_accession_id,MGI:1913746
gene_symbol,Ppdpf
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_014_001
pvalue,0.6238087
parameter_name,Center distance travelled
analysis_id,0nhde18jck65myx
