gene_accession_id,MGI:104793
gene_symbol,Runx1t1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GRS_010_001
pvalue,0.5643023
parameter_name,Forelimb grip strength normalised against body weight
analysis_id,0u45364aws7q61x
