gene_accession_id,MGI:2444989
gene_symbol,Spg11
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,UCDIP_CSD_014_001
pvalue,0.3051662
parameter_name,Coat - hair texture / appearance - back
analysis_id,16i64krz1r61bex
