gene_accession_id,MGI:3617846
gene_symbol,Ankrd34a
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_016_001
pvalue,0.3488772
parameter_name,Naive CD8+ T cells - % of CD8+
analysis_id,04y1dofey92zkoa
