gene_accession_id,MGI:1096385
gene_symbol,Bcan
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,UCDLA_CSD_011_001
pvalue,0.9985413
parameter_name,Coat - hair distribution - back
analysis_id,047949s748q6s2x
