gene_accession_id,MGI:98397
gene_symbol,Src
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_008_001_022
pvalue,0.2491656
parameter_name,Vocalisation
analysis_id,1w7y1h28678y32a
