gene_accession_id,MGI:1913790
gene_symbol,Fam107b
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,IMPC_ECG_028_001
pvalue,0.5289449
parameter_name,QT
analysis_id,11882tn2f87xv3a
