gene_accession_id,MGI:1920199
gene_symbol,Ccnt2
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_004_001
pvalue,0.2126099
parameter_name,Urea (Blood Urea Nitrogen - BUN)
analysis_id,0596l05fbk52prx
