gene_accession_id,MGI:1915247
mouse_strain,C57BL
analysis_id,0wg6u50fc7667hm
pvalue,0.5293128
parameter_name,Alanine aminotransferase
gene_symbol,Ddx59
mouse_life_stage,E9.5
parameter_id,IMPC_CBC_013_001
