gene_accession_id,MGI:1916428
gene_symbol,Snx5
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,IMPC_EYE_024_001
pvalue,0.334089
parameter_name,Retinal Blood Vessels
analysis_id,10633i32v82977m
