gene_accession_id,MGI:1337072
gene_symbol,Ier5
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEO_017_002
pvalue,0.08598411
parameter_name,Facial Cleft
analysis_id,0ci95bvppw5gk6a
