gene_accession_id,MGI:2448514
gene_symbol,R3hdm1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_FEA_106_001
pvalue,0.6971886
parameter_name,Difference in Cue Tone and Cue Baseline % Freezing
analysis_id,198kzm1h199ho7a
