gene_accession_id,MGI:101770
gene_symbol,Bfsp1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ECH_013_001
pvalue,0.5324877
parameter_name,HR
analysis_id,05upk1yr9wnej9m
