gene_accession_id,MGI:1914454
gene_symbol,Eif2s2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,MGP_IMM_093_001
pvalue,0.07227868
parameter_name,Resting CD4- NKT cells - % of CD45+
analysis_id,08b46ijf7ua941x
