gene_accession_id,MGI:2442704
mouse_life_stage,Early adult
parameter_name,Center average speed
pvalue,0.7469031
mouse_strain,C57BL
gene_symbol,Frrs1l
analysis_id,10am6n7kl5lv59a
parameter_id,JAX_OFD_017_001
