gene_accession_id,MGI:1919369
gene_symbol,Tpx2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_CBC_023_001
pvalue,0.3518725
parameter_name,Alpha-amylase
analysis_id,1h27f183625935m
