gene_accession_id,MGI:1916987
analysis_id,0608979s64gxtkx
gene_symbol,Ttl
mouse_life_stage,E12.5
mouse_strain,C57BL
parameter_name,Number of center entries
pvalue,0.5850847
parameter_id,IMPC_OFD_019_001
