gene_accession_id,MGI:1916732
gene_symbol,Nup35
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_013_001
pvalue,0.5899252
parameter_name,Periphery average speed
analysis_id,1cu1e99jyxd575m
