gene_accession_id,MGI:2444508
gene_symbol,Fitm2
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_OFD_014_001
pvalue,0.5807512
parameter_name,Center distance travelled
analysis_id,10o4i0z09i1t15a
