gene_accession_id,MGI:2444631
gene_symbol,Bltp1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_052_001
pvalue,0.2030792
parameter_name,Plasma cells - % of B2 cells
analysis_id,0ahf91845dw88vx
