gene_accession_id,MGI:1916987
gene_symbol,Ttl
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_083_001
pvalue,0.5940664
parameter_name,Naive CD8+ T cells - % of CD45+
analysis_id,1488w0t66c6p9qa
