gene_accession_id,MGI:2151053
gene_symbol,Serpinb7
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_076_001
pvalue,0.6099115
parameter_name,Naive CD8+ T cells - % of CD45+
analysis_id,1tkkq572p68328a
