gene_accession_id,MGI:98386
gene_symbol,Sptan1
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,MGP_IMM_013_001
pvalue,0.6218659
parameter_name,Total CD8+ T cells - % of ab T cells
analysis_id,02xtpg7mh4r691m
