gene_accession_id,MGI:2684789
gene_symbol,Lrsam1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_010_001
pvalue,0.2095382
parameter_name,Periphery distance travelled
analysis_id,2117p274djm43aa
