gene_accession_id,MGI:97565
gene_symbol,Pgm1
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_EYE_064_001
pvalue,0.3302339
parameter_name,Right outer nuclear layer
analysis_id,04127f0ef0o025a
