gene_accession_id,MGI:1923953
gene_symbol,Cpb1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_066_001
pvalue,0.5200642
parameter_name,Effector CD4+ T helper cells - % of CD45+
analysis_id,106x85160ae01nx
