gene_accession_id,MGI:1922828
gene_symbol,Fggy
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_006_001
pvalue,0.5052725
parameter_name,Scapulae
analysis_id,07d6addk635079m
