gene_accession_id,MGI:104899
gene_symbol,Mob4
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,IMPC_GEM_069_001
pvalue,0.1460221
parameter_name,Hindbrain morphology
analysis_id,1prd3n65685386m
