gene_accession_id,MGI:1919128
gene_symbol,Fam83d
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_HEM_008_001
pvalue,0.07118272
parameter_name,Platelet count
analysis_id,2105jn09ks5a49a
