gene_accession_id,MGI:1916987
gene_symbol,Ttl
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_CSD_016_001
pvalue,0.7724963
parameter_name,Coat - hair texture / appearance - abdomen
analysis_id,0chr0u6087rjg0a
