gene_accession_id,MGI:102519
gene_symbol,Cst3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_020_001
pvalue,0.2897458
parameter_name,Fructosamine
analysis_id,2h0s8shfwf85t9a
