gene_accession_id,MGI:106925
gene_symbol,Cldn11
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,IMPC_EYE_056_001
pvalue,0.471783
parameter_name,Mean left eye lens density
analysis_id,02y4858mhj7tv0x
