gene_accession_id,MGI:98386
gene_symbol,Sptan1
mouse_life_stage,E9.5
mouse_strain,C57BL
parameter_name,Body weight
analysis_id,0l4z7d7yu98le0x
pvalue,0.4739256
parameter_id,M-G-P_009_001_003
