gene_accession_id,MGI:1914199
gene_symbol,Trim59
mouse_strain,C57BL
mouse_life_stage,E18.5
parameter_id,IMPC_CBC_002_001
pvalue,0.9871648
parameter_name,Potassium
analysis_id,098l5d63wil8w3x
