gene_accession_id,MGI:1916987
gene_symbol,Ttl
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_GRS_010_001
pvalue,0.6925274
parameter_name,Forelimb grip strength normalised against body weight
analysis_id,122s702wbr0eh4a
