gene_accession_id,MGI:1919369
gene_symbol,Tpx2
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,MGP_IMM_126_001
pvalue,0.6063027
parameter_name,Total DC - % of CD45+
analysis_id,15345vip46jnvfx
