gene_accession_id,MGI:2444391
gene_symbol,Slc25a44
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,ESLIM_008_001_022
pvalue,0.1272455
parameter_name,Vocalisation
analysis_id,154ash06oo46f6a
