gene_accession_id,MGI:97803
gene_symbol,Ptma
mouse_strain,C57BL
mouse_life_stage,E15.5
parameter_id,IMPC_CSD_006_001
pvalue,0.2924215
parameter_name,Coat - color - head
analysis_id,230w0345ccy1uqa
