gene_accession_id,MGI:1891259
gene_symbol,Lrat
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ABR_010_001
pvalue,0.1548256
parameter_name,24kHz-evoked ABR Threshold
analysis_id,2au62fbr987uhya
