gene_accession_id,MGI:97898
analysis_id,21egqng0mkc0zra
pvalue,0.243233
gene_symbol,Ren1
mouse_strain,C57BL
parameter_id,IMPC_XRY_055_001
parameter_name,Shape of spine
mouse_life_stage,Early adult
