gene_accession_id,MGI:1924467
gene_symbol,Rspo4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_IPG_010_001
pvalue,1.271505e-05
parameter_name,Fasted blood glucose concentration
analysis_id,003r8i8i5c800rm
