gene_accession_id,MGI:1350930
gene_symbol,Srp9
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,IMPC_OFD_007_001
pvalue,0.6399405
parameter_name,Whole arena resting time
analysis_id,0i6xck18w8vd70x
