gene_accession_id,MGI:1915599
gene_symbol,Ndufs3
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_001_001
pvalue,0.9600968
parameter_name,Sodium
analysis_id,1226l9v4vx966va
