gene_accession_id,MGI:1922423
gene_symbol,Tex38
analysis_id,13154izy94xh9um
mouse_strain,C57BL
pvalue,0.6217416
mouse_life_stage,Early adult
parameter_name,Mandibles
parameter_id,CCP_XRY_004_001
