gene_accession_id,MGI:105383
gene_symbol,Il18r1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEM_019_001
pvalue,0.4117648
parameter_name,Embryo Size
analysis_id,073778ia03bh34a
