gene_accession_id,MGI:3650206
gene_symbol,Gm12695
mouse_life_stage,Early adult
pvalue,0.1293033
mouse_strain,C57BL
parameter_id,MGP_IMM_006_001
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
analysis_id,11q5m0979h425sm
