gene_accession_id,MGI:1913746
gene_symbol,Ppdpf
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_OFD_022_001
pvalue,0.9218185
parameter_name,Percentage center time
analysis_id,0c6560nugg1498a
