gene_accession_id,MGI:104899
gene_symbol,Mob4
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_108_001
pvalue,0.1984933
parameter_name,Marginal zone B cells - % of CD45+
analysis_id,0tw6h8dt653hf2x
